Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
6.473104292E0,9.521529224E-1,-1.781170061E0,1.380432598E-1
6.493004292E0,-2.050794969E0,-2.280162674E-1,-3.634749410E0
6.512904292E0,-3.079993655E0,1.114473456E-1,-2.081401196E0
6.532803292E0,-6.100777967E-1,8.033957362E-1,-3.030469493E0
6.552703292E0,1.889435937E0,1.800262390E0,-4.319832000E0
6.572603292E0,2.883566386E0,2.753964313E0,-4.473008877E0
6.592502292E0,2.708667395E0,4.008351699E0,-4.253841786E0
6.612402292E0,2.005516031E0,5.090625708E0,-4.434117584E0
6.632302292E0,1.410395193E0,5.424399980E0,-4.490175717E0
6.652201292E0,7.935346263E-1,4.939271700E0,-4.384411865E0
6.672101292E0,3.295514131E-1,4.366987163E0,-3.603798051E0
6.692001292E0,-3.237369418E-1,4.162728133E0,-2.174975358E0
6.711900292E0,-8.676654071E-1,3.985776769E0,9.542889833E-2
6.731800292E0,-1.312517773E0,2.861112201E0,3.244951503E0
6.751700292E0,-1.005025639E0,-3.537723345E-1,5.969103202E0
6.771599292E0,5.308745563E-2,-4.677236917E0,6.749968446E0
6.791499292E0,4.149067283E-2,-7.566559010E0,6.462838583E0
6.811399292E0,-1.233772735E0,-5.899407315E0,4.171872301E0
6.831298292E0,-9.325534210E-1,-1.611883813E0,5.747925253E0
6.851198292E0,2.483800145E0,-3.912049227E0,6.537694053E0
6.871098292E0,6.123320006E0,-1.241221445E1,-1.293833873E-1
6.890998292E0,9.664859097E-1,-2.484733946E0,-9.714857615E0
6.910897292E0,1.919657271E0,9.201604228E0,-9.205500813E0
6.930797292E0,3.925031507E0,1.052408186E1,-6.058689562E0
6.950697292E0,3.712685193E0,3.899118109E0,-8.039374223E0
6.970596292E0,9.144635975E-1,-3.031039304E0,-8.168319361E0
6.990496292E0,-3.829889707E0,-6.075445343E0,2.386529374E-1
7.010396292E0,-6.085708376E0,-2.941845292E0,7.097135474E-1
7.030295292E0,-3.384469869E0,1.158057432E0,-1.746295513E0
7.050195292E0,-9.234699176E-1,1.999037901E0,-1.425605117E0
7.070095292E0,7.064891003E-1,1.923640979E0,-2.967104533E-1
7.089994292E0,9.656564091E-1,8.993058604E-1,-2.050856072E-2
7.109894292E0,3.410520092E-1,6.224741131E-1,3.242725468E-1
7.129794292E0,9.184470132E-2,1.553298805E0,-3.645172510E-3
7.149694292E0,1.725234134E-1,1.423378351E0,-5.079113344E-1
7.169593292E0,-8.236461058E-1,3.930287862E-1,-6.535315990E-1
7.189493292E0,-1.426558359E0,9.748010159E-2,-1.740131378E-3
7.209393292E0,-9.763647075E-1,-1.112421083E-1,1.465193105E0
7.229292292E0,-6.667198478E-1,-2.648864704E-1,2.522551982E0
7.249192292E0,-1.514306940E0,2.534317750E-1,1.725381192E0
7.269093792E0,-1.201569634E0,4.905147350E-1,6.177070244E-1
7.288993792E0,5.936201504E-1,-6.758445740E-2,1.124194745E0
7.308892792E0,1.203532544E0,-8.183523291E-1,2.452852002E0
