Time (s),X (rad/s),Y (rad/s),Z (rad/s)
4.348908869E0,-5.082573295E-1,5.035274848E-2,5.700245500E-2
4.368760432E0,-4.862312675E-1,-9.159488231E-2,4.527384043E-2
4.388613557E0,-4.207639694E-1,-3.422765136E-1,1.549852360E-2
4.408466682E0,-3.078586161E-1,-6.699097157E-1,-2.853613347E-2
4.428319807E0,-1.467996389E-1,-1.134149909E0,-1.265887320E-1
4.448171369E0,2.615899444E-1,-2.173458576E0,-3.324503005E-1
4.468030744E0,1.444783509E-1,-2.082404613E0,-4.082674086E-1
4.487877619E0,4.314453900E-2,-1.995208025E0,-4.604178667E-1
4.507729182E0,6.136577576E-2,-1.994666934E0,-4.466646612E-1
4.527582307E0,1.439896598E-2,-1.866158366E0,-4.233296216E-1
4.547435432E0,-2.609267272E-2,-1.687977672E0,-3.750537932E-1
4.567288557E0,-3.813544288E-2,-1.540183306E0,-3.297275901E-1
4.587140119E0,-5.166174471E-2,-1.391777873E0,-2.936691046E-1
4.606993244E0,-7.754497975E-2,-1.071946263E0,-1.854935884E-1
4.626846369E0,-9.046041220E-2,-7.206464410E-1,-5.171410739E-2
4.646697932E0,-1.006356850E-1,-3.639360666E-1,8.770279586E-2
4.666551057E0,-1.270774156E-1,-2.230530791E-2,2.044827789E-1
4.686404182E0,-1.307600737E-1,1.432391703E-1,2.354449183E-1
4.706255744E0,-1.154709831E-1,1.511804163E-1,1.965764314E-1
4.726108869E0,-1.114741787E-1,1.822996438E-1,1.595754474E-1
4.745961994E0,-1.281246245E-1,3.388731182E-1,1.546012610E-1
4.765813557E0,-1.553168446E-1,5.919109583E-1,1.730668545E-1
4.785666682E0,-1.784599125E-1,8.460832834E-1,1.969953179E-1
4.805519807E0,-1.895776689E-1,1.025223851E0,2.134188563E-1
4.825372932E0,-1.965938807E-1,1.174292445E0,2.263866514E-1
4.845224494E0,-1.988977194E-1,1.294458389E0,2.374345958E-1
4.865077619E0,-2.030865103E-1,1.427836418E0,2.601587772E-1
4.884930744E0,-1.891936958E-1,1.489778161E0,2.689552307E-1
4.904782307E0,2.865830623E-2,1.023094535E0,1.779363155E-1
4.924635432E0,4.351629317E-1,6.253514439E-2,-1.007054932E-2
4.944486994E0,6.021909714E-1,-3.304257393E-1,-1.163785532E-1
4.964340119E0,5.793969631E-1,-2.128428966E-1,-1.105142459E-1
4.984193244E0,5.811946392E-1,-1.304633617E-1,-9.766862541E-2
5.004046369E0,5.518556833E-1,9.599311277E-3,-8.728391677E-2
5.023897932E0,4.445353448E-1,3.013485372E-1,-7.478735596E-2
5.043751057E0,2.457249016E-1,8.668003082E-1,5.218534265E-3
5.063604182E0,1.223475765E-2,1.537320852E0,1.437453181E-1
5.083455744E0,-2.032784969E-1,2.142025232E0,3.232349753E-1
5.103308869E0,3.124139272E-3,1.704471111E0,3.802374303E-1
5.123160432E0,1.599768847E-1,1.393854856E0,4.459665418E-1
5.143013557E0,1.505346447E-1,1.348790407E0,4.203450978E-1
5.162872932E0,1.579173952E-1,1.275277138E0,3.873758316E-1
5.182719807E0,1.784773618E-1,1.147501588E0,3.187843859E-1
5.202571369E0,1.852492392E-1,1.016026020E0,2.332981676E-1
5.222424494E0,1.537809670E-1,9.957627058E-1,1.959830225E-1
5.242277619E0,4.637339711E-2,1.051525950E0,5.701990798E-2
5.262129182E0,-5.218534544E-2,1.085263133E0,-5.974261835E-2
5.281982307E0,-6.719517708E-2,9.637010098E-1,-9.608037770E-2
5.301835432E0,-6.035348400E-2,7.891855240E-1,-1.379508227E-1
5.321688557E0,-5.829399824E-2,6.749886274E-1,-1.484751552E-1
5.341540119E0,-5.024803057E-2,6.019465923E-1,-1.309171468E-1
5.361393244E0,-2.661627159E-2,4.434532523E-1,-1.107585952E-1
5.381246369E0,3.281218931E-3,2.090380788E-1,-9.384635091E-2
5.401097932E0,3.644247353E-2,-7.004006207E-2,-8.445648104E-2
5.420951057E0,8.735372871E-2,-3.857003152E-1,-7.986626774E-2
5.440804182E0,1.274613887E-1,-5.965535641E-1,-8.023278415E-2
5.460655744E0,1.460142434E-1,-7.513816953E-1,-8.321730047E-2
5.480508869E0,1.409004331E-1,-8.501149416E-1,-8.744099736E-2
5.500361994E0,1.245292425E-1,-9.166818261E-1,-8.894197643E-2
5.520215119E0,8.854055405E-2,-9.192998409E-1,-8.218755573E-2
5.540066682E0,-2.999697328E-1,-9.412560612E-2,-3.288200125E-2
5.559919807E0,-5.507910252E-1,5.034402013E-1,7.808603346E-2
5.579772932E0,-5.427450538E-1,4.400149584E-1,1.045452207E-1
5.599624494E0,-5.505815744E-1,4.006228745E-1,9.794788063E-2
5.619477619E0,-5.764299035E-1,4.140095413E-1,9.805259854E-2
5.639330744E0,-5.310688019E-1,2.450442314E-1,8.101818711E-2
5.659183869E0,-3.982317746E-1,-1.205848008E-1,3.632030264E-2
5.679035432E0,-1.354549974E-1,-9.178162813E-1,-1.560847908E-1
5.698888557E0,2.373647839E-1,-1.974892378E0,-3.587698936E-1
5.718741682E0,1.784075499E-1,-1.910489798E0,-3.978652656E-1
5.738593244E0,2.049714625E-1,-2.000426531E0,-4.200658500E-1
5.758446369E0,2.541199327E-1,-2.247373104E0,-4.942074418E-1
5.778299494E0,3.139847219E-1,-2.564517021E0,-5.809153914E-1
5.798151057E0,2.652027905E-1,-2.546470165E0,-5.971120596E-1
5.818004182E0,1.202880889E-1,-2.102353811E0,-5.126904845E-1
5.837857307E0,5.796238407E-2,-1.793762088E0,-4.327718318E-1
5.857715119E0,-5.215043947E-2,-1.191030145E0,-2.705434859E-1
5.877561994E0,-1.197819486E-1,-3.981270492E-1,2.441715635E-2
5.897415119E0,-9.670869261E-2,-2.085668407E-2,2.109055817E-1
5.917268244E0,-1.046324894E-1,9.574875981E-2,2.303660065E-1
5.937119807E0,-1.254018992E-1,2.044129670E-1,2.360732406E-1
5.956977619E0,-1.638689637E-1,4.055795968E-1,2.443635464E-1
5.976824494E0,-2.175378352E-1,7.216936350E-1,2.603332996E-1
5.996677619E0,-2.825688124E-1,1.127028942E0,2.811376452E-1
6.016530744E0,-3.533593714E-1,1.583833933E0,3.086091280E-1
6.036383869E0,-4.116533697E-1,2.007373095E0,3.404090106E-1
6.056235432E0,-4.305203557E-1,2.280848503E0,3.591713011E-1
6.076088557E0,-4.093320668E-1,2.384800434E0,3.596076369E-1
6.095941682E0,-3.740414977E-1,2.424349546E0,3.538829684E-1
6.115794807E0,-3.460813463E-1,2.489904165E0,3.511427939E-1
6.135646369E0,-3.353126645E-1,2.596351862E0,3.538655043E-1
6.155499494E0,-3.374245167E-1,2.731597424E0,3.597996235E-1
6.175351057E0,-3.065321743E-1,2.725383997E0,3.439171314E-1
6.195204182E0,-1.443387289E-2,1.892041564E0,1.726479679E-1
6.215057307E0,1.524195969E-1,1.427330256E0,7.944738865E-2
6.234908869E0,1.523846984E-1,1.483617067E0,7.627088577E-2
6.254761994E0,1.468345523E-1,1.515067935E0,7.764969766E-2
6.274615119E0,1.074599251E-1,1.641237855E0,8.504989743E-2
6.294468244E0,5.523966998E-2,1.737737060E0,1.472359747E-1
6.314319807E0,1.652826741E-2,1.700352073E0,3.304606378E-1
6.334172932E0,1.240929123E-2,1.581791878E0,3.636218905E-1
6.354024494E0,2.160368562E-1,8.989143968E-1,3.498512506E-1
6.373877619E0,3.689102530E-1,3.599741459E-1,3.315776587E-1
6.393730744E0,3.487691283E-1,3.089058101E-1,2.879793346E-1
6.413582307E0,2.973517478E-1,3.542320132E-1,2.303834558E-1
6.433435432E0,2.400874943E-1,4.280943573E-1,1.845860183E-1
6.453288557E0,2.057219595E-1,4.217064381E-1,1.616174877E-1
6.473141682E0,1.785297245E-1,3.971496820E-1,1.209513173E-1
6.492993244E0,1.472010612E-1,4.080405235E-1,5.031784251E-2
6.512846369E0,7.955210656E-2,5.647885203E-1,-3.108431399E-2
6.532699494E0,-1.017526910E-2,8.485092521E-1,-1.133765876E-1
6.552557307E0,-3.844960406E-2,8.674635291E-1,-1.529955566E-1
6.572404182E0,-4.939281847E-3,5.469163656E-1,-1.632930040E-1
6.592257307E0,6.588617712E-2,-5.131268129E-2,-1.805717647E-1
6.612108869E0,1.857553869E-1,-9.057735205E-1,-1.873087287E-1
6.631961994E0,2.984687686E-1,-1.759222031E0,-1.761386245E-1
6.651815119E0,3.756472170E-1,-2.436532021E0,-1.550026834E-1
6.671668244E0,4.287226796E-1,-2.949082851E0,-1.247910410E-1
6.691519807E0,4.483925402E-1,-3.255876780E0,-9.217083454E-2
6.711372932E0,-2.711194456E-1,-3.827856183E-1,-9.180432186E-3
6.731226057E0,-5.098630190E-1,5.362698436E-1,1.220334172E-1
6.751077619E0,-4.894077778E-1,2.861467302E-1,1.357866228E-1
6.770930744E0,-4.440292120E-1,-1.133765876E-1,1.127133593E-1
6.790790119E0,-3.498337865E-1,-7.866024375E-1,6.000442058E-2
6.810636994E0,-1.680926532E-1,-1.867205620E0,-2.686061710E-2
6.830488557E0,2.609092593E-1,-4.133271217E0,-2.857802212E-1
