"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.774885417E0,-5.475422144E-1,1.532680273E0,-9.939767122E-1
3.794785417E0,2.836813629E-1,1.049781084E0,-1.980043530E0
3.814684417E0,-4.997071326E-1,-2.554877400E-1,-3.193565905E-1
3.834584417E0,2.351395190E-1,4.026417732E-1,-7.090358138E-1
3.854483042E0,-3.216792643E-2,5.258915424E-1,-9.042828679E-1
3.874383042E0,1.600761712E-2,8.815160990E-1,-7.472757101E-1
3.894282042E0,-3.049471974E-2,1.184086800E0,-6.275478005E-1
3.914182042E0,1.570949256E-1,8.314769268E-1,-5.917073488E-1
3.934081042E0,-5.179724842E-2,8.463277817E-1,-5.391100645E-1
3.953981042E0,-9.976724535E-2,5.390173793E-1,-5.774421096E-1
3.973880042E0,-4.510265589E-2,3.985260427E-1,-4.797374010E-1
3.993779042E0,1.272749454E-1,3.306269646E-1,-5.447728038E-1
4.013679042E0,3.904908299E-1,2.290672511E-1,-5.527393222E-1
4.033578042E0,1.668957025E-1,2.790276706E-1,-4.613915682E-1
4.053478042E0,1.835946143E-1,2.201420814E-1,-3.286451399E-1
4.073377042E0,3.025273085E-1,9.112492949E-2,-3.784927130E-1
4.093277042E0,1.936970949E-1,2.503300905E-1,2.058120370E-1
4.113176042E0,2.937437594E-1,-4.250405133E-1,3.775215745E-1
4.133076042E0,2.238644660E-1,6.382105947E-1,4.575259686E-1
4.152975042E0,6.347019225E-2,8.423095345E-1,3.092101514E-1
4.172875042E0,-1.586104482E-1,6.919043064E-1,6.872957945E-1
4.192774042E0,9.996928275E-2,1.489073336E-1,1.038823724E0
4.212674042E0,2.464112788E-1,3.796887398E-1,8.069250584E-1
4.232573042E0,1.951879412E-1,7.111930847E-1,3.759549558E-1
4.252473042E0,1.249366626E-1,6.184385419E-1,4.773170650E-1
4.272372042E0,3.683951497E-1,9.272730350E-2,8.521342874E-1
4.292272042E0,7.407627702E-1,-3.347126544E-1,1.791545302E-1
4.312171042E0,1.070765615E0,-1.502537370E0,-9.454106539E-2
4.332071042E0,1.421928167E0,-1.295480847E0,-3.716984987E-1
4.351970042E0,5.668463707E-1,-1.012774706E0,-4.740644097E-1
4.371869042E0,-6.771897897E-3,-7.620962262E-1,-4.131666198E-2
4.391769042E0,4.583616257E-1,-2.181585580E-1,1.572308317E-2
4.411668042E0,6.032023430E-1,3.873211890E-2,-2.465364188E-1
4.431568042E0,3.371371031E-1,1.032410488E-1,-2.725343406E-1
4.451467042E0,3.475006819E-1,1.329725832E-1,-1.085212305E-1
4.471367042E0,4.052372575E-1,-1.338028014E-1,3.644626215E-2
4.491266042E0,3.743128181E-1,-3.985148072E-1,4.132393282E-3
4.511166042E0,3.124977350E-1,-2.137016207E-1,-2.070904970E-1
4.531065042E0,3.079988360E-1,-3.503821790E-1,-3.093984425E-1
4.550965042E0,2.865717411E-1,-5.197986364E-1,-3.988341093E-1
4.570864042E0,7.170502096E-2,-7.558460832E-1,-5.021662116E-1
4.590764042E0,4.307125807E-1,-3.863644004E-1,-4.233733416E-1
4.610663042E0,3.259814084E-1,-6.872406602E-1,-4.052239656E-1
4.630563042E0,3.737146258E-1,-4.586777091E-1,-4.114284813E-1
4.650462042E0,1.184814721E-1,-6.053684354E-1,-5.889306664E-1
4.670361042E0,1.641189009E-1,-4.680092931E-1,-6.562265158E-1
4.690261042E0,1.713182181E-1,-4.497408569E-1,-5.542540550E-1
4.710160042E0,-4.114126414E-2,-3.611092642E-2,-3.270119131E-1
4.730060042E0,-3.201614022E-1,5.494598746E-1,-1.504793465E-1
4.749959042E0,-7.186900973E-1,8.946501613E-1,-1.891109496E-1
4.769859042E0,-1.127907395E0,9.078482985E-1,-1.227892563E-1
4.789758042E0,-1.614701271E0,5.697830319E-1,-5.417877436E-2
4.809658042E0,-2.092500210E0,5.942909122E-1,7.078196853E-3
4.829557042E0,-2.229195833E0,2.753144503E-1,1.677177846E-1
4.849456125E0,-2.365004539E0,-3.968398273E-1,4.657398164E-1
4.869355125E0,-1.992656469E0,-8.818667531E-1,5.952560306E-1
4.889255125E0,-1.480061054E0,-9.708649516E-1,6.817130446E-1
4.909154125E0,-1.529068947E0,-1.168920875E0,7.246669531E-1
4.929054125E0,-1.533844948E0,-4.629121423E-1,8.444201350E-1
4.948953125E0,-1.586145878E0,7.534857392E-1,9.081826806E-1
4.968852125E0,-2.016828060E0,1.172436595E0,9.443502426E-1
4.988752125E0,-2.107834101E0,1.503917336E0,9.791958928E-1
5.008651125E0,-1.998101592E0,1.680224299E0,9.652333856E-1
5.028551125E0,-1.869444132E0,1.583850861E0,9.595988393E-1
5.048450125E0,-1.797290206E0,1.730831623E0,8.566614985E-1
5.068350125E0,-1.677551746E0,1.537212729E0,6.788570881E-1
5.088249125E0,-1.341944098E0,1.521098137E0,6.035692692E-1
5.108149125E0,-9.118779302E-1,1.108155370E0,5.179506540E-1
5.128048125E0,-4.635686874E-1,6.698299050E-1,2.782330215E-1
5.147948125E0,-2.372785062E-1,1.619295627E-1,1.406705081E-1
5.167847125E0,-5.051568896E-2,5.153865740E-2,7.772778720E-2
5.187747125E0,2.393321544E-1,2.158445120E-2,9.365689941E-3
5.207646125E0,5.309230685E-1,1.747620106E-1,3.817689419E-2
5.227545125E0,7.736495137E-1,6.082777381E-1,1.475445777E-1
5.247445125E0,9.170273542E-1,1.257277012E0,1.255418956E-1
5.267344125E0,7.280850410E-1,1.463676453E0,4.871975631E-2
5.287244125E0,-1.790626347E-1,3.502953649E-1,5.072472617E-2
5.307143125E0,-2.359752357E-1,-1.491432935E-1,1.936465353E-1
5.327043125E0,1.447829157E-1,8.311448693E-1,3.742705882E-1
5.346942125E0,8.445788622E-1,1.040229440E0,9.198566899E-3
5.366842125E0,1.835347533E0,-1.267153144E0,-8.669355512E-1
5.386741125E0,1.756010294E0,-4.172996521E0,-9.604691267E-1
5.406641125E0,9.131314754E-1,-1.451893449E0,2.539713979E-1
5.426540125E0,2.240860224E0,-1.410497069E0,1.956777275E-1
5.446439125E0,2.737376690E0,-3.802769661E0,-7.928804755E-1
5.466339125E0,2.145321846E0,-3.272863626E0,-1.531481266E0
5.486238125E0,1.894769907E0,-2.318808317E0,-1.430392265E0
5.506138125E0,1.439292431E0,-1.577145815E0,-6.139846444E-1
5.526037125E0,4.676921964E-1,1.021620538E-2,6.361910701E-1
5.545937125E0,4.233824611E-1,7.015678883E-1,6.878750920E-1
5.565836125E0,8.522275090E-1,-4.238594770E-1,3.713457584E-1
5.585736125E0,1.021919727E0,-8.544431925E-1,-1.226099804E-1
5.605635125E0,8.438931704E-1,-2.093879879E-1,-5.365530849E-1
5.625535125E0,8.211669326E-1,3.737657070E-1,-5.113927722E-1
5.645434125E0,1.256893396E0,4.483287036E-1,-2.362839580E-1
5.665334125E0,1.429590464E0,7.214354724E-2,1.340039819E-2
5.685233125E0,1.368199348E0,-1.724940240E-1,1.010461748E-1
5.705132125E0,1.232558608E0,-1.729193926E-1,-4.539558198E-3
5.725032125E0,1.198607683E0,-2.447834462E-1,-1.782081127E-1
5.744931125E0,1.094576836E0,-3.233656287E-1,-3.699125946E-1
5.764831125E0,1.063292742E0,-3.050163388E-1,-5.038296580E-1
5.784730125E0,9.136891961E-1,-2.616973519E-1,-5.319216847E-1
5.804630125E0,6.882703304E-1,-1.915311366E-1,-4.208113551E-1
5.824529125E0,3.761448860E-1,-1.564916372E-1,-2.566066682E-1
5.844428125E0,-7.162372023E-2,-6.633914113E-1,-3.977932930E-1
5.864328750E0,-3.089916706E-1,-9.938507676E-1,-5.662637949E-1
5.884227750E0,-6.980178952E-1,-6.215142012E-1,-5.875801444E-1
5.904127750E0,-1.361262679E0,-5.081613660E-1,-2.685381770E-1
5.924026750E0,-2.225424051E0,-7.608398050E-2,1.088267490E-1
5.943926750E0,-3.084623575E0,-3.491315991E-2,5.013772845E-1
5.963825750E0,-2.413948059E0,1.074543118E0,1.063868523E0
5.983725750E0,-2.477890015E0,1.629849195E0,1.081911087E0
6.003624750E0,-3.194784164E0,1.309726596E0,9.590361714E-1
6.023524750E0,-2.832130671E0,1.973672509E0,7.576733232E-1
6.043423750E0,-2.517758131E0,-4.333723485E-1,6.866021454E-2
6.063322750E0,-2.122297764E0,-2.225616932E0,-3.211618401E-3
6.083222750E0,-1.983142257E0,-2.724365592E-1,4.728257358E-1
6.103121750E0,-2.524920702E0,1.188360453E0,7.213547230E-1
6.123021750E0,-2.955864668E0,1.729945898E0,7.100181580E-1
6.142920750E0,-2.698112726E0,2.298574686E0,4.846377075E-1
6.162820750E0,-2.295817852E0,2.106464386E0,2.723629773E-1
6.182719750E0,-1.885069251E0,2.864933729E0,1.197924167E-1
6.202619750E0,-1.339447021E0,3.382002115E0,-1.703143679E-2
6.222518750E0,-5.974555612E-1,2.553763390E0,-1.779636592E-1
6.242417750E0,1.872296184E-1,1.206248164E0,-2.009866089E-1
6.262317750E0,9.954430461E-1,1.299510151E-1,-7.424091548E-2
6.282216750E0,1.534821510E0,-7.375513911E-1,1.726422757E-1
6.302116750E0,1.328254700E0,-1.620990396E0,4.312058985E-1
6.322015750E0,1.133152723E0,-1.717959166E0,4.479183257E-1
6.341915750E0,1.245136380E0,2.464491129E-1,1.461939216E-1
6.361814750E0,-6.347177923E-2,1.517229676E0,-2.324221879E-1
6.381714750E0,-9.911115766E-1,8.214325905E-1,1.378980279E-1
6.401613750E0,-7.341159582E-1,8.096123338E-1,3.545505702E-1
6.421512750E0,-4.472160041E-1,1.464218855E0,-1.257313788E-1
6.441412750E0,-7.029684782E-1,-4.226253331E-1,-7.205504179E-1
6.461311750E0,-9.846039414E-1,-1.301797152E0,1.544530243E-1
6.481211750E0,9.228209853E-1,3.287285101E-3,2.473687977E-1
