Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
5.602867620E0,-1.410417199E0,-4.062527180E0,7.313380241E-1
5.622135589E0,-1.676707029E0,-3.419022560E0,5.734558105E-1
5.641403557E0,-1.660987973E0,-2.045473099E0,6.795029640E-1
5.660671578E0,-1.940514445E0,9.814023972E-1,2.651315928E0
5.679939547E0,-6.904029846E-1,3.150969505E0,2.372294664E0
5.699208610E0,-1.247791290E0,4.862458229E0,4.404599667E-1
5.718475485E0,-2.558548927E0,3.003059387E0,2.463811159E0
5.737743505E0,-7.407164574E-2,-5.662145615E-1,6.487205982E0
5.757011474E0,1.830963969E0,-2.029880524E0,5.285700798E0
5.776280485E0,5.194729567E-1,-1.911573410E0,3.187536240E0
5.795548505E0,5.145579576E-1,1.779730797E0,2.592309952E0
5.814816526E0,1.190961242E0,6.428762436E0,2.126107216E-1
5.834083349E0,2.082218170E0,1.104771614E1,-3.256622791E0
5.853351370E0,-5.630798340E-1,8.283386230E0,-9.775550842E0
5.872619391E0,-4.117593765E0,-5.943411827E0,-3.195758104E0
5.891887307E0,-9.443484306E0,-1.115768147E1,-3.451975346E0
5.911156370E0,-4.434214592E0,-3.474552631E0,3.648374081E-1
5.930424443E0,4.554194450E0,6.218273163E0,8.736471176E0
5.949692412E0,7.423163414E0,5.688519478E0,-1.183324432E1
5.968960380E0,9.347600937E0,1.261569977E0,-1.177895832E1
5.988228349E0,-1.123290420E0,-3.024229527E0,1.148141575E1
6.007450068E0,-3.961056709E0,-5.776391983E0,5.278751373E0
6.026764339E0,-3.008070946E0,-4.229289055E0,-1.896303654E0
6.046032307E0,-3.516112804E0,-9.161577225E-1,-2.485462189E0
6.065299182E0,-2.224549532E0,-8.564376831E-2,-1.180396557E0
6.084567151E0,1.135872245E0,-1.752921104E0,-1.813342810E0
6.103836266E0,7.535408735E-1,-1.910160065E0,-4.251624107E0
6.123104235E0,-8.211358786E-1,-7.871341705E-1,-1.263926864E0
6.142371162E0,2.258453369E-1,-1.117106438E0,4.124286175E0
6.161639182E0,1.462025762E0,-1.181019783E0,1.910707712E0
6.180907360E0,2.302856684E0,4.788780212E-2,2.789044857E0
